p,Points_0,Points_1,Points_2,U_0,U_1,U_2
-1.957444e-02,5.000000e-01,4.840000e-01,5.000000e-02,-1.622543e-01,4.524016e-02,0.000000e+00
-1.972799e-02,5.000000e-01,4.850000e-01,5.000000e-02,-1.621917e-01,4.554609e-02,0.000000e+00
-1.988317e-02,5.000000e-01,4.860000e-01,5.000000e-02,-1.621179e-01,4.585475e-02,0.000000e+00
-2.003835e-02,5.000000e-01,4.870000e-01,5.000000e-02,-1.620442e-01,4.616340e-02,0.000000e+00
-2.019353e-02,5.000000e-01,4.880000e-01,5.000000e-02,-1.619705e-01,4.647207e-02,0.000000e+00
-2.034871e-02,5.000000e-01,4.890000e-01,5.000000e-02,-1.618968e-01,4.678072e-02,0.000000e+00
-2.050389e-02,5.000000e-01,4.900000e-01,5.000000e-02,-1.618230e-01,4.708938e-02,0.000000e+00
-2.065907e-02,5.000000e-01,4.910000e-01,5.000000e-02,-1.617493e-01,4.739804e-02,0.000000e+00
-2.081425e-02,5.000000e-01,4.920000e-01,5.000000e-02,-1.616756e-01,4.770670e-02,0.000000e+00
-2.097282e-02,5.000000e-01,4.930000e-01,5.000000e-02,-1.615771e-01,4.802088e-02,0.000000e+00
-2.113216e-02,5.000000e-01,4.940000e-01,5.000000e-02,-1.614729e-01,4.833633e-02,0.000000e+00
-2.129151e-02,5.000000e-01,4.950000e-01,5.000000e-02,-1.613687e-01,4.865178e-02,0.000000e+00
-2.145086e-02,5.000000e-01,4.960000e-01,5.000000e-02,-1.612645e-01,4.896723e-02,0.000000e+00
-2.161021e-02,5.000000e-01,4.970000e-01,5.000000e-02,-1.611603e-01,4.928269e-02,0.000000e+00
-2.176956e-02,5.000000e-01,4.980000e-01,5.000000e-02,-1.610561e-01,4.959814e-02,0.000000e+00
-2.192890e-02,5.000000e-01,4.990000e-01,5.000000e-02,-1.609519e-01,4.991360e-02,0.000000e+00
-2.208825e-02,5.000000e-01,5.000000e-01,5.000000e-02,-1.608478e-01,5.022905e-02,0.000000e+00
-2.225156e-02,5.000000e-01,5.010000e-01,5.000000e-02,-1.607124e-01,5.055074e-02,0.000000e+00
-2.241488e-02,5.000000e-01,5.020000e-01,5.000000e-02,-1.605770e-01,5.087244e-02,0.000000e+00
-2.257820e-02,5.000000e-01,5.030000e-01,5.000000e-02,-1.604416e-01,5.119415e-02,0.000000e+00
-2.274151e-02,5.000000e-01,5.040000e-01,5.000000e-02,-1.603062e-01,5.151585e-02,0.000000e+00
-2.290482e-02,5.000000e-01,5.050000e-01,5.000000e-02,-1.601708e-01,5.183754e-02,0.000000e+00
-2.306814e-02,5.000000e-01,5.060000e-01,5.000000e-02,-1.600354e-01,5.215924e-02,0.000000e+00
-2.323146e-02,5.000000e-01,5.070000e-01,5.000000e-02,-1.599000e-01,5.248095e-02,0.000000e+00
-2.339548e-02,5.000000e-01,5.080000e-01,5.000000e-02,-1.597586e-01,5.280371e-02,0.000000e+00
-2.356252e-02,5.000000e-01,5.090000e-01,5.000000e-02,-1.595912e-01,5.313106e-02,0.000000e+00
-2.372958e-02,5.000000e-01,5.100000e-01,5.000000e-02,-1.594238e-01,5.345840e-02,0.000000e+00
-2.389663e-02,5.000000e-01,5.110000e-01,5.000000e-02,-1.592564e-01,5.378575e-02,0.000000e+00
-2.406369e-02,5.000000e-01,5.120000e-01,5.000000e-02,-1.590890e-01,5.411311e-02,0.000000e+00
-2.423074e-02,5.000000e-01,5.130000e-01,5.000000e-02,-1.589217e-01,5.444046e-02,0.000000e+00
-2.439779e-02,5.000000e-01,5.140000e-01,5.000000e-02,-1.587543e-01,5.476781e-02,0.000000e+00
-2.456484e-02,5.000000e-01,5.150000e-01,5.000000e-02,-1.585869e-01,5.509515e-02,0.000000e+00
-2.473320e-02,5.000000e-01,5.160000e-01,5.000000e-02,-1.584072e-01,5.542438e-02,0.000000e+00
-2.490374e-02,5.000000e-01,5.170000e-01,5.000000e-02,-1.582070e-01,5.575676e-02,0.000000e+00
-2.507428e-02,5.000000e-01,5.180000e-01,5.000000e-02,-1.580069e-01,5.608911e-02,0.000000e+00
-2.524481e-02,5.000000e-01,5.190000e-01,5.000000e-02,-1.578067e-01,5.642147e-02,0.000000e+00
-2.541535e-02,5.000000e-01,5.200000e-01,5.000000e-02,-1.576066e-01,5.675383e-02,0.000000e+00
-2.558589e-02,5.000000e-01,5.210000e-01,5.000000e-02,-1.574064e-01,5.708620e-02,0.000000e+00
-2.575643e-02,5.000000e-01,5.220000e-01,5.000000e-02,-1.572062e-01,5.741856e-02,0.000000e+00
-2.592696e-02,5.000000e-01,5.230000e-01,5.000000e-02,-1.570061e-01,5.775091e-02,0.000000e+00
-2.609930e-02,5.000000e-01,5.240000e-01,5.000000e-02,-1.567872e-01,5.808570e-02,0.000000e+00
-2.627304e-02,5.000000e-01,5.250000e-01,5.000000e-02,-1.565537e-01,5.842238e-02,0.000000e+00
-2.644679e-02,5.000000e-01,5.260000e-01,5.000000e-02,-1.563202e-01,5.875908e-02,0.000000e+00
-2.662053e-02,5.000000e-01,5.270000e-01,5.000000e-02,-1.560868e-01,5.909576e-02,0.000000e+00
-2.679427e-02,5.000000e-01,5.280000e-01,5.000000e-02,-1.558533e-01,5.943243e-02,0.000000e+00
-2.696801e-02,5.000000e-01,5.290000e-01,5.000000e-02,-1.556198e-01,5.976911e-02,0.000000e+00
-2.714174e-02,5.000000e-01,5.300000e-01,5.000000e-02,-1.553863e-01,6.010579e-02,0.000000e+00
-2.731549e-02,5.000000e-01,5.310000e-01,5.000000e-02,-1.551529e-01,6.044248e-02,0.000000e+00
-2.749140e-02,5.000000e-01,5.320000e-01,5.000000e-02,-1.548940e-01,6.078186e-02,0.000000e+00
-2.766803e-02,5.000000e-01,5.330000e-01,5.000000e-02,-1.546267e-01,6.112212e-02,0.000000e+00
-2.784465e-02,5.000000e-01,5.340000e-01,5.000000e-02,-1.543594e-01,6.146239e-02,0.000000e+00
-2.802129e-02,5.000000e-01,5.350000e-01,5.000000e-02,-1.540920e-01,6.180268e-02,0.000000e+00
-2.819792e-02,5.000000e-01,5.360000e-01,5.000000e-02,-1.538247e-01,6.214295e-02,0.000000e+00
-2.837455e-02,5.000000e-01,5.370000e-01,5.000000e-02,-1.535574e-01,6.248321e-02,0.000000e+00
-2.855118e-02,5.000000e-01,5.380000e-01,5.000000e-02,-1.532900e-01,6.282348e-02,0.000000e+00
-2.872781e-02,5.000000e-01,5.390000e-01,5.000000e-02,-1.530227e-01,6.316374e-02,0.000000e+00
-2.890685e-02,5.000000e-01,5.400000e-01,5.000000e-02,-1.527232e-01,6.350667e-02,0.000000e+00
-2.908605e-02,5.000000e-01,5.410000e-01,5.000000e-02,-1.524216e-01,6.384975e-02,0.000000e+00
-2.926525e-02,5.000000e-01,5.420000e-01,5.000000e-02,-1.521200e-01,6.419284e-02,0.000000e+00
-2.944445e-02,5.000000e-01,5.430000e-01,5.000000e-02,-1.518183e-01,6.453592e-02,0.000000e+00
-2.962366e-02,5.000000e-01,5.440000e-01,5.000000e-02,-1.515167e-01,6.487903e-02,0.000000e+00
-2.980285e-02,5.000000e-01,5.450000e-01,5.000000e-02,-1.512151e-01,6.522211e-02,0.000000e+00
-2.998205e-02,5.000000e-01,5.460000e-01,5.000000e-02,-1.509134e-01,6.556520e-02,0.000000e+00
-3.016153e-02,5.000000e-01,5.470000e-01,5.000000e-02,-1.506075e-01,6.590853e-02,0.000000e+00
-3.034294e-02,5.000000e-01,5.480000e-01,5.000000e-02,-1.502712e-01,6.625362e-02,0.000000e+00
-3.052436e-02,5.000000e-01,5.490000e-01,5.000000e-02,-1.499349e-01,6.659874e-02,0.000000e+00
-3.070577e-02,5.000000e-01,5.500000e-01,5.000000e-02,-1.495986e-01,6.694382e-02,0.000000e+00
-3.088718e-02,5.000000e-01,5.510000e-01,5.000000e-02,-1.492623e-01,6.728891e-02,0.000000e+00
-3.106860e-02,5.000000e-01,5.520000e-01,5.000000e-02,-1.489260e-01,6.763400e-02,0.000000e+00
-3.125001e-02,5.000000e-01,5.530000e-01,5.000000e-02,-1.485897e-01,6.797909e-02,0.000000e+00
-3.143143e-02,5.000000e-01,5.540000e-01,5.000000e-02,-1.482534e-01,6.832420e-02,0.000000e+00
-3.161341e-02,5.000000e-01,5.550000e-01,5.000000e-02,-1.479062e-01,6.866965e-02,0.000000e+00
-3.179666e-02,5.000000e-01,5.560000e-01,5.000000e-02,-1.475350e-01,6.901591e-02,0.000000e+00
-3.197990e-02,5.000000e-01,5.570000e-01,5.000000e-02,-1.471638e-01,6.936215e-02,0.000000e+00
-3.216315e-02,5.000000e-01,5.580000e-01,5.000000e-02,-1.467925e-01,6.970842e-02,0.000000e+00
-3.234639e-02,5.000000e-01,5.590000e-01,5.000000e-02,-1.464213e-01,7.005467e-02,0.000000e+00
-3.252964e-02,5.000000e-01,5.600000e-01,5.000000e-02,-1.460501e-01,7.040092e-02,0.000000e+00
-3.271288e-02,5.000000e-01,5.610000e-01,5.000000e-02,-1.456789e-01,7.074717e-02,0.000000e+00
-3.289612e-02,5.000000e-01,5.620000e-01,5.000000e-02,-1.453076e-01,7.109341e-02,0.000000e+00
-3.308010e-02,5.000000e-01,5.630000e-01,5.000000e-02,-1.449188e-01,7.143982e-02,0.000000e+00
-3.326479e-02,5.000000e-01,5.640000e-01,5.000000e-02,-1.445125e-01,7.178634e-02,0.000000e+00
-3.344947e-02,5.000000e-01,5.650000e-01,5.000000e-02,-1.441062e-01,7.213286e-02,0.000000e+00
-3.363416e-02,5.000000e-01,5.660000e-01,5.000000e-02,-1.436998e-01,7.247938e-02,0.000000e+00
-3.381884e-02,5.000000e-01,5.670000e-01,5.000000e-02,-1.432935e-01,7.282590e-02,0.000000e+00
-3.400354e-02,5.000000e-01,5.680000e-01,5.000000e-02,-1.428871e-01,7.317244e-02,0.000000e+00
-3.418822e-02,5.000000e-01,5.690000e-01,5.000000e-02,-1.424808e-01,7.351896e-02,0.000000e+00
-3.437291e-02,5.000000e-01,5.700000e-01,5.000000e-02,-1.420745e-01,7.386548e-02,0.000000e+00
-3.455830e-02,5.000000e-01,5.710000e-01,5.000000e-02,-1.416440e-01,7.421156e-02,0.000000e+00
-3.474404e-02,5.000000e-01,5.720000e-01,5.000000e-02,-1.412024e-01,7.455746e-02,0.000000e+00
-3.492975e-02,5.000000e-01,5.730000e-01,5.000000e-02,-1.407609e-01,7.490335e-02,0.000000e+00
-3.511547e-02,5.000000e-01,5.740000e-01,5.000000e-02,-1.403193e-01,7.524922e-02,0.000000e+00
-3.530119e-02,5.000000e-01,5.750000e-01,5.000000e-02,-1.398778e-01,7.559510e-02,0.000000e+00
-3.548691e-02,5.000000e-01,5.760000e-01,5.000000e-02,-1.394363e-01,7.594098e-02,0.000000e+00
-3.567264e-02,5.000000e-01,5.770000e-01,5.000000e-02,-1.389947e-01,7.628688e-02,0.000000e+00
-3.585836e-02,5.000000e-01,5.780000e-01,5.000000e-02,-1.385532e-01,7.663276e-02,0.000000e+00
-3.604461e-02,5.000000e-01,5.790000e-01,5.000000e-02,-1.380809e-01,7.697725e-02,0.000000e+00
-3.623092e-02,5.000000e-01,5.800000e-01,5.000000e-02,-1.376043e-01,7.732154e-02,0.000000e+00
-3.641724e-02,5.000000e-01,5.810000e-01,5.000000e-02,-1.371276e-01,7.766583e-02,0.000000e+00
-3.660357e-02,5.000000e-01,5.820000e-01,5.000000e-02,-1.366509e-01,7.801013e-02,0.000000e+00
-3.678989e-02,5.000000e-01,5.830000e-01,5.000000e-02,-1.361742e-01,7.835442e-02,0.000000e+00
-3.697620e-02,5.000000e-01,5.840000e-01,5.000000e-02,-1.356976e-01,7.869871e-02,0.000000e+00
-3.716252e-02,5.000000e-01,5.850000e-01,5.000000e-02,-1.352209e-01,7.904299e-02,0.000000e+00
-3.734886e-02,5.000000e-01,5.860000e-01,5.000000e-02,-1.347420e-01,7.938714e-02,0.000000e+00
-3.753532e-02,5.000000e-01,5.870000e-01,5.000000e-02,-1.342303e-01,7.972887e-02,0.000000e+00
-3.772179e-02,5.000000e-01,5.880000e-01,5.000000e-02,-1.337186e-01,8.007059e-02,0.000000e+00
-3.790826e-02,5.000000e-01,5.890000e-01,5.000000e-02,-1.332069e-01,8.041232e-02,0.000000e+00
-3.809473e-02,5.000000e-01,5.900000e-01,5.000000e-02,-1.326952e-01,8.075405e-02,0.000000e+00
-3.828121e-02,5.000000e-01,5.910000e-01,5.000000e-02,-1.321834e-01,8.109579e-02,0.000000e+00
-3.846768e-02,5.000000e-01,5.920000e-01,5.000000e-02,-1.316717e-01,8.143752e-02,0.000000e+00
-3.865414e-02,5.000000e-01,5.930000e-01,5.000000e-02,-1.311600e-01,8.177925e-02,0.000000e+00
-3.884054e-02,5.000000e-01,5.940000e-01,5.000000e-02,-1.306396e-01,8.212009e-02,0.000000e+00
-3.902671e-02,5.000000e-01,5.950000e-01,5.000000e-02,-1.300930e-01,8.245829e-02,0.000000e+00
-3.921287e-02,5.000000e-01,5.960000e-01,5.000000e-02,-1.295463e-01,8.279646e-02,0.000000e+00
-3.939903e-02,5.000000e-01,5.970000e-01,5.000000e-02,-1.289997e-01,8.313464e-02,0.000000e+00
-3.958519e-02,5.000000e-01,5.980000e-01,5.000000e-02,-1.284531e-01,8.347282e-02,0.000000e+00
-3.977135e-02,5.000000e-01,5.990000e-01,5.000000e-02,-1.279065e-01,8.381100e-02,0.000000e+00
-3.995753e-02,5.000000e-01,6.000000e-01,5.000000e-02,-1.273598e-01,8.414920e-02,0.000000e+00
-4.014369e-02,5.000000e-01,6.010000e-01,5.000000e-02,-1.268132e-01,8.448738e-02,0.000000e+00
-4.032951e-02,5.000000e-01,6.020000e-01,5.000000e-02,-1.262515e-01,8.482356e-02,0.000000e+00
-4.051489e-02,5.000000e-01,6.030000e-01,5.000000e-02,-1.256702e-01,8.515716e-02,0.000000e+00
-4.070028e-02,5.000000e-01,6.040000e-01,5.000000e-02,-1.250890e-01,8.549076e-02,0.000000e+00
-4.088568e-02,5.000000e-01,6.050000e-01,5.000000e-02,-1.245077e-01,8.582439e-02,0.000000e+00
-4.107106e-02,5.000000e-01,6.060000e-01,5.000000e-02,-1.239265e-01,8.615799e-02,0.000000e+00
-4.125645e-02,5.000000e-01,6.070000e-01,5.000000e-02,-1.233452e-01,8.649160e-02,0.000000e+00
-4.144184e-02,5.000000e-01,6.080000e-01,5.000000e-02,-1.227640e-01,8.682521e-02,0.000000e+00
-4.162724e-02,5.000000e-01,6.090000e-01,5.000000e-02,-1.221827e-01,8.715883e-02,0.000000e+00
-4.181184e-02,5.000000e-01,6.100000e-01,5.000000e-02,-1.215800e-01,8.748893e-02,0.000000e+00
-4.199596e-02,5.000000e-01,6.110000e-01,5.000000e-02,-1.209645e-01,8.781692e-02,0.000000e+00
-4.218009e-02,5.000000e-01,6.120000e-01,5.000000e-02,-1.203490e-01,8.814492e-02,0.000000e+00
-4.236422e-02,5.000000e-01,6.130000e-01,5.000000e-02,-1.197335e-01,8.847292e-02,0.000000e+00
-4.254836e-02,5.000000e-01,6.140000e-01,5.000000e-02,-1.191180e-01,8.880093e-02,0.000000e+00
-4.273249e-02,5.000000e-01,6.150000e-01,5.000000e-02,-1.185024e-01,8.912893e-02,0.000000e+00
-4.291662e-02,5.000000e-01,6.160000e-01,5.000000e-02,-1.178869e-01,8.945692e-02,0.000000e+00
-4.310075e-02,5.000000e-01,6.170000e-01,5.000000e-02,-1.172714e-01,8.978492e-02,0.000000e+00
-4.328346e-02,5.000000e-01,6.180000e-01,5.000000e-02,-1.166283e-01,9.010750e-02,0.000000e+00
-4.346586e-02,5.000000e-01,6.190000e-01,5.000000e-02,-1.159789e-01,9.042885e-02,0.000000e+00
-4.364826e-02,5.000000e-01,6.200000e-01,5.000000e-02,-1.153294e-01,9.075018e-02,0.000000e+00
-4.383065e-02,5.000000e-01,6.210000e-01,5.000000e-02,-1.146800e-01,9.107151e-02,0.000000e+00
-4.401304e-02,5.000000e-01,6.220000e-01,5.000000e-02,-1.140306e-01,9.139284e-02,0.000000e+00
-4.419544e-02,5.000000e-01,6.230000e-01,5.000000e-02,-1.133811e-01,9.171419e-02,0.000000e+00
-4.437783e-02,5.000000e-01,6.240000e-01,5.000000e-02,-1.127317e-01,9.203552e-02,0.000000e+00
-4.456022e-02,5.000000e-01,6.250000e-01,5.000000e-02,-1.120823e-01,9.235685e-02,0.000000e+00
-4.474039e-02,5.000000e-01,6.260000e-01,5.000000e-02,-1.113994e-01,9.267046e-02,0.000000e+00
-4.492056e-02,5.000000e-01,6.270000e-01,5.000000e-02,-1.107166e-01,9.298406e-02,0.000000e+00
-4.510074e-02,5.000000e-01,6.280000e-01,5.000000e-02,-1.100337e-01,9.329768e-02,0.000000e+00
-4.528092e-02,5.000000e-01,6.290000e-01,5.000000e-02,-1.093509e-01,9.361128e-02,0.000000e+00
-4.546109e-02,5.000000e-01,6.300000e-01,5.000000e-02,-1.086680e-01,9.392488e-02,0.000000e+00
-4.564126e-02,5.000000e-01,6.310000e-01,5.000000e-02,-1.079852e-01,9.423848e-02,0.000000e+00
-4.582144e-02,5.000000e-01,6.320000e-01,5.000000e-02,-1.073023e-01,9.455211e-02,0.000000e+00
-4.600110e-02,5.000000e-01,6.330000e-01,5.000000e-02,-1.066133e-01,9.486406e-02,0.000000e+00
-4.617856e-02,5.000000e-01,6.340000e-01,5.000000e-02,-1.058975e-01,9.516886e-02,0.000000e+00
-4.635602e-02,5.000000e-01,6.350000e-01,5.000000e-02,-1.051818e-01,9.547366e-02,0.000000e+00
-4.653348e-02,5.000000e-01,6.360000e-01,5.000000e-02,-1.044661e-01,9.577847e-02,0.000000e+00
-4.671095e-02,5.000000e-01,6.370000e-01,5.000000e-02,-1.037503e-01,9.608328e-02,0.000000e+00
-4.688841e-02,5.000000e-01,6.380000e-01,5.000000e-02,-1.030345e-01,9.638809e-02,0.000000e+00
-4.706587e-02,5.000000e-01,6.390000e-01,5.000000e-02,-1.023188e-01,9.669289e-02,0.000000e+00
-4.724333e-02,5.000000e-01,6.400000e-01,5.000000e-02,-1.016030e-01,9.699769e-02,0.000000e+00
-4.741960e-02,5.000000e-01,6.410000e-01,5.000000e-02,-1.008751e-01,9.729879e-02,0.000000e+00
-4.759387e-02,5.000000e-01,6.420000e-01,5.000000e-02,-1.001269e-01,9.759372e-02,0.000000e+00
-4.776812e-02,5.000000e-01,6.430000e-01,5.000000e-02,-9.937874e-02,9.788863e-02,0.000000e+00
-4.794239e-02,5.000000e-01,6.440000e-01,5.000000e-02,-9.863058e-02,9.818355e-02,0.000000e+00
-4.811664e-02,5.000000e-01,6.450000e-01,5.000000e-02,-9.788240e-02,9.847846e-02,0.000000e+00
-4.829092e-02,5.000000e-01,6.460000e-01,5.000000e-02,-9.713419e-02,9.877340e-02,0.000000e+00
-4.846517e-02,5.000000e-01,6.470000e-01,5.000000e-02,-9.638602e-02,9.906831e-02,0.000000e+00
-4.863944e-02,5.000000e-01,6.480000e-01,5.000000e-02,-9.563785e-02,9.936322e-02,0.000000e+00
-4.881163e-02,5.000000e-01,6.490000e-01,5.000000e-02,-9.487177e-02,9.965195e-02,0.000000e+00
-4.898221e-02,5.000000e-01,6.500000e-01,5.000000e-02,-9.409174e-02,9.993584e-02,0.000000e+00
-4.915280e-02,5.000000e-01,6.510000e-01,5.000000e-02,-9.331167e-02,1.002198e-01,0.000000e+00
-4.932339e-02,5.000000e-01,6.520000e-01,5.000000e-02,-9.253165e-02,1.005037e-01,0.000000e+00
-4.949397e-02,5.000000e-01,6.530000e-01,5.000000e-02,-9.175163e-02,1.007876e-01,0.000000e+00
-4.966455e-02,5.000000e-01,6.540000e-01,5.000000e-02,-9.097160e-02,1.010715e-01,0.000000e+00
-4.983514e-02,5.000000e-01,6.550000e-01,5.000000e-02,-9.019159e-02,1.013554e-01,0.000000e+00
-5.000573e-02,5.000000e-01,6.560000e-01,5.000000e-02,-8.941152e-02,1.016393e-01,0.000000e+00
-5.017320e-02,5.000000e-01,6.570000e-01,5.000000e-02,-8.860801e-02,1.019141e-01,0.000000e+00
-5.033963e-02,5.000000e-01,6.580000e-01,5.000000e-02,-8.779668e-02,1.021859e-01,0.000000e+00
-5.050606e-02,5.000000e-01,6.590000e-01,5.000000e-02,-8.698536e-02,1.024577e-01,0.000000e+00
-5.067250e-02,5.000000e-01,6.600000e-01,5.000000e-02,-8.617397e-02,1.027296e-01,0.000000e+00
-5.083893e-02,5.000000e-01,6.610000e-01,5.000000e-02,-8.536264e-02,1.030014e-01,0.000000e+00
-5.100536e-02,5.000000e-01,6.620000e-01,5.000000e-02,-8.455131e-02,1.032732e-01,0.000000e+00
-5.117179e-02,5.000000e-01,6.630000e-01,5.000000e-02,-8.373999e-02,1.035450e-01,0.000000e+00
-5.133822e-02,5.000000e-01,6.640000e-01,5.000000e-02,-8.292866e-02,1.038168e-01,0.000000e+00
-5.150032e-02,5.000000e-01,6.650000e-01,5.000000e-02,-8.208841e-02,1.040763e-01,0.000000e+00
-5.166213e-02,5.000000e-01,6.660000e-01,5.000000e-02,-8.124629e-02,1.043349e-01,0.000000e+00
-5.182394e-02,5.000000e-01,6.670000e-01,5.000000e-02,-8.040418e-02,1.045936e-01,0.000000e+00
-5.198574e-02,5.000000e-01,6.680000e-01,5.000000e-02,-7.956206e-02,1.048522e-01,0.000000e+00
-5.214756e-02,5.000000e-01,6.690000e-01,5.000000e-02,-7.871990e-02,1.051109e-01,0.000000e+00
-5.230936e-02,5.000000e-01,6.700000e-01,5.000000e-02,-7.787778e-02,1.053695e-01,0.000000e+00
-5.247117e-02,5.000000e-01,6.710000e-01,5.000000e-02,-7.703566e-02,1.056282e-01,0.000000e+00
-5.263234e-02,5.000000e-01,6.720000e-01,5.000000e-02,-7.618976e-02,1.058850e-01,0.000000e+00
-5.278907e-02,5.000000e-01,6.730000e-01,5.000000e-02,-7.531735e-02,1.061293e-01,0.000000e+00
-5.294581e-02,5.000000e-01,6.740000e-01,5.000000e-02,-7.444488e-02,1.063736e-01,0.000000e+00
-5.310254e-02,5.000000e-01,6.750000e-01,5.000000e-02,-7.357247e-02,1.066179e-01,0.000000e+00
-5.325927e-02,5.000000e-01,6.760000e-01,5.000000e-02,-7.270006e-02,1.068622e-01,0.000000e+00
-5.341600e-02,5.000000e-01,6.770000e-01,5.000000e-02,-7.182765e-02,1.071065e-01,0.000000e+00
-5.357273e-02,5.000000e-01,6.780000e-01,5.000000e-02,-7.095523e-02,1.073508e-01,0.000000e+00
-5.372947e-02,5.000000e-01,6.790000e-01,5.000000e-02,-7.008277e-02,1.075951e-01,0.000000e+00
-5.388448e-02,5.000000e-01,6.800000e-01,5.000000e-02,-6.920102e-02,1.078345e-01,0.000000e+00
-5.403568e-02,5.000000e-01,6.810000e-01,5.000000e-02,-6.829874e-02,1.080633e-01,0.000000e+00
-5.418689e-02,5.000000e-01,6.820000e-01,5.000000e-02,-6.739646e-02,1.082921e-01,0.000000e+00
-5.433810e-02,5.000000e-01,6.830000e-01,5.000000e-02,-6.649412e-02,1.085209e-01,0.000000e+00
-5.448930e-02,5.000000e-01,6.840000e-01,5.000000e-02,-6.559184e-02,1.087497e-01,0.000000e+00
-5.464051e-02,5.000000e-01,6.850000e-01,5.000000e-02,-6.468955e-02,1.089785e-01,0.000000e+00
-5.479171e-02,5.000000e-01,6.860000e-01,5.000000e-02,-6.378727e-02,1.092073e-01,0.000000e+00
-5.494292e-02,5.000000e-01,6.870000e-01,5.000000e-02,-6.288499e-02,1.094361e-01,0.000000e+00
-5.509115e-02,5.000000e-01,6.880000e-01,5.000000e-02,-6.196788e-02,1.096566e-01,0.000000e+00
-5.523640e-02,5.000000e-01,6.890000e-01,5.000000e-02,-6.103604e-02,1.098689e-01,0.000000e+00
-5.538165e-02,5.000000e-01,6.900000e-01,5.000000e-02,-6.010420e-02,1.100811e-01,0.000000e+00
-5.552690e-02,5.000000e-01,6.910000e-01,5.000000e-02,-5.917237e-02,1.102934e-01,0.000000e+00
-5.567215e-02,5.000000e-01,6.920000e-01,5.000000e-02,-5.824053e-02,1.105056e-01,0.000000e+00
-5.581741e-02,5.000000e-01,6.930000e-01,5.000000e-02,-5.730863e-02,1.107179e-01,0.000000e+00
-5.596266e-02,5.000000e-01,6.940000e-01,5.000000e-02,-5.637680e-02,1.109302e-01,0.000000e+00
-5.610791e-02,5.000000e-01,6.950000e-01,5.000000e-02,-5.544496e-02,1.111424e-01,0.000000e+00
-5.624878e-02,5.000000e-01,6.960000e-01,5.000000e-02,-5.449294e-02,1.113425e-01,0.000000e+00
-5.638766e-02,5.000000e-01,6.970000e-01,5.000000e-02,-5.353169e-02,1.115370e-01,0.000000e+00
-5.652654e-02,5.000000e-01,6.980000e-01,5.000000e-02,-5.257050e-02,1.117315e-01,0.000000e+00
-5.666542e-02,5.000000e-01,6.990000e-01,5.000000e-02,-5.160930e-02,1.119261e-01,0.000000e+00
-5.680430e-02,5.000000e-01,7.000000e-01,5.000000e-02,-5.064810e-02,1.121206e-01,0.000000e+00
-5.694318e-02,5.000000e-01,7.010000e-01,5.000000e-02,-4.968691e-02,1.123151e-01,0.000000e+00
-5.708206e-02,5.000000e-01,7.020000e-01,5.000000e-02,-4.872566e-02,1.125097e-01,0.000000e+00
-5.722094e-02,5.000000e-01,7.030000e-01,5.000000e-02,-4.776447e-02,1.127042e-01,0.000000e+00
-5.735389e-02,5.000000e-01,7.040000e-01,5.000000e-02,-4.677761e-02,1.128822e-01,0.000000e+00
-5.748599e-02,5.000000e-01,7.050000e-01,5.000000e-02,-4.578710e-02,1.130578e-01,0.000000e+00
-5.761809e-02,5.000000e-01,7.060000e-01,5.000000e-02,-4.479658e-02,1.132334e-01,0.000000e+00
-5.775020e-02,5.000000e-01,7.070000e-01,5.000000e-02,-4.380600e-02,1.134090e-01,0.000000e+00
-5.788230e-02,5.000000e-01,7.080000e-01,5.000000e-02,-4.281548e-02,1.135846e-01,0.000000e+00
-5.801440e-02,5.000000e-01,7.090000e-01,5.000000e-02,-4.182496e-02,1.137602e-01,0.000000e+00
-5.814650e-02,5.000000e-01,7.100000e-01,5.000000e-02,-4.083445e-02,1.139359e-01,0.000000e+00
-5.827816e-02,5.000000e-01,7.110000e-01,5.000000e-02,-3.984202e-02,1.141102e-01,0.000000e+00
-5.840310e-02,5.000000e-01,7.120000e-01,5.000000e-02,-3.882203e-02,1.142658e-01,0.000000e+00
-5.852804e-02,5.000000e-01,7.130000e-01,5.000000e-02,-3.780203e-02,1.144214e-01,0.000000e+00
-5.865298e-02,5.000000e-01,7.140000e-01,5.000000e-02,-3.678203e-02,1.145770e-01,0.000000e+00
-5.877792e-02,5.000000e-01,7.150000e-01,5.000000e-02,-3.576204e-02,1.147326e-01,0.000000e+00
-5.890287e-02,5.000000e-01,7.160000e-01,5.000000e-02,-3.474198e-02,1.148881e-01,0.000000e+00
-5.902781e-02,5.000000e-01,7.170000e-01,5.000000e-02,-3.372198e-02,1.150437e-01,0.000000e+00
-5.915274e-02,5.000000e-01,7.180000e-01,5.000000e-02,-3.270199e-02,1.151993e-01,0.000000e+00
-5.927580e-02,5.000000e-01,7.190000e-01,5.000000e-02,-3.167452e-02,1.153496e-01,0.000000e+00
-5.939321e-02,5.000000e-01,7.200000e-01,5.000000e-02,-3.062457e-02,1.154839e-01,0.000000e+00
-5.951062e-02,5.000000e-01,7.210000e-01,5.000000e-02,-2.957468e-02,1.156182e-01,0.000000e+00
-5.962802e-02,5.000000e-01,7.220000e-01,5.000000e-02,-2.852479e-02,1.157525e-01,0.000000e+00
-5.974543e-02,5.000000e-01,7.230000e-01,5.000000e-02,-2.747491e-02,1.158868e-01,0.000000e+00
